"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"SOC     185A -1","96","","NIELSEN E S, SALOUR S","90","20252","0100",""
"SOC     185C -1","95","","TOBER T L, BURSTON A S","90","20252","0100",""
"SOC     185G -1","86","","RAYMOND E, TAM C W","90","20252","0100","Closed"
"SOC     190A -1","77","","BRIDGES T S","80","20252","0100",""
"SOC     190A -2","4","","WOHL H L","15","20252","0200",""
"SOC     191CA-1","0","","","1","20252","0100",""
"SOC     198  -1","0","","","1","20252","0100",""
"SOC     199  -1","0","","","1","20252","0100",""
"SOC     199RA-1","0","","","15","20252","0100",""
"SOC     205B -1","5","","ARENAS VELAZQ","15","20252","0100",""
"SOC     290B -1","5","","THEBAUD S E","15","20252","0100",""
"SOC     294  -1","13","","SU P N","15","20252","0100",""
"SOC     294  -2","5","","SOBOTKA T C","15","20252","0200",""
"SOC     294  -3","7","","DEENER A","15","20252","0300",""
"SOC     501  -1","0","","","25","20252","0100",""
"SOC     502  -1","0","","","25","20252","0100",""
"SOC     596  -1","0","","","20","20252","0100",""
"SOC     597  -1","0","","","20","20252","0100",""
"SOC     598  -1","0","","","15","20252","0100",""
"SOC     599  -1","0","","","20","20252","0100",""
"SPAN      2  -1","19","H (ENGR)","IHLENDORF BUR","24","20252","0100",""
"SPAN      2  -2","12","H (ENGR)","THURMAN N B","24","20252","0200",""
"SPAN      2  -3","17","H (ENGR)","IHLENDORF BUR","24","20252","0300",""
"SPAN      2  -4","16","H (ENGR)","THURMAN N B","24","20252","0400",""
"SPAN      2  -5","16","H (ENGR)","ROMINE J T","24","20252","0500",""
"SPAN      3  -1","20","B (L&S), H (ENGR)","ARVIZU RAMIRE","24","20252","0100",""
"SPAN      3  -2","22","B (L&S), H (ENGR)","BARRY C M","24","20252","0200",""
"SPAN      3  -3","20","B (L&S), H (ENGR)","ARVIZU RAMIRE","24","20252","0300",""
"SPAN      3HY-1","17","B (L&S), H (ENGR)","VARGAS D M","24","20252","0100",""
"SPAN      4  -1","23","B (L&S), H (ENGR)","PAREDES-RIVER","24","20252","0100",""
"SPAN      5  -1","11","B (L&S), H (ENGR)","MARTINEZ CERN","24","20252","0100",""
"SPAN      5  -2","11","B (L&S), H (ENGR)","MARTINEZ CERN","24","20252","0200",""
"SPAN      6  -1","24","B (L&S), H (ENGR)","VARGAS D M","24","20252","0100",""
"SPAN      6  -2","16","B (L&S), H (ENGR)","VARGAS D M","24","20252","0200",""
"SPAN     15  -1","21","B (L&S)","AMAYA E C","24","20252","0100",""
"SPAN     16A -1","22","ETH (L&S), WRT (L&S), WRT (ENGR), ETH (CRST), B (L&S), H (ENGR)","AGUILAR M","24","20252","0100",""
"SPAN     16A -2","24","ETH (L&S), WRT (L&S), WRT (ENGR), ETH (CRST), B (L&S), H (ENGR)","AGUILAR M","24","20252","0200",""
"SPAN     16B -1","26","ETH (L&S), WRT (L&S), WRT (ENGR), ETH (CRST), B (L&S), H (ENGR)","CHAVIRA A I","24","20252","0100",""
"SPAN     25  -1","19","WRT (L&S), WRT (ENGR)","ARVIZU RAMIRE","24","20252","0100",""
"SPAN     30  -1","51","G (L&S), G (ENGR)","GONZALES-SMIT","50","20252","0100",""
"SPAN     30  -1","26","G (L&S), G (ENGR)","ESCALANTE N","25","20252","0101",""
"SPAN     30  -1","25","G (L&S), G (ENGR)","ESCALANTE N","25","20252","0102",""
"SPAN     50  -1","50","NWC (ENGR), NWC (L&S), E (ENGR), E (L&S)","GRASSET MOREL","50","20252","0100",""
"SPAN     50  -1","25","NWC (ENGR), NWC (L&S), E (ENGR), E (L&S)","AASEN C N","25","20252","0101",""
"SPAN     50  -1","25","NWC (ENGR), NWC (L&S), E (ENGR), E (L&S)","AASEN C N","25","20252","0102",""
"SPAN     50  -1","0","NWC (ENGR), NWC (L&S), E (ENGR), E (L&S)","","25","20252","0103","Closed"
"SPAN     50  -1","0","NWC (ENGR), NWC (L&S), E (ENGR), E (L&S)","","25","20252","0104","Closed"
"SPAN     51  -1","47","F (ENGR), F (L&S)","BERMUDEZ S","50","20252","0100",""
"SPAN     51  -1","25","F (ENGR), F (L&S)","GONZALEZ GARC","25","20252","0101",""
"SPAN     51  -1","0","F (ENGR), F (L&S)","","25","20252","0102","Closed"
"SPAN     51  -1","22","F (ENGR), F (L&S)","GONZALEZ GARC","25","20252","0103",""
"SPAN     51  -1","0","F (ENGR), F (L&S)","","25","20252","0104","Closed"
"SPAN    100  -1","28","","MARQUES-PASCU","40","20252","0100",""
"SPAN    117C -1","23","","MIGLIO V G","20","20252","0100",""
"SPAN    119A -1","22","","CORTIJO A","20","20252","0100",""
"SPAN    124  -1","25","D (L&S), D (ENGR)","ALVES FERREIR","30","20252","0100",""
"SPAN    138  -1","18","G (L&S), G (ENGR)","POOT-HERRERA","30","20252","0100",""
"SPAN    141  -1","29","","POOT-HERRERA","30","20252","0100",""
"SPAN    148B -1","27","F (L&S), F (ENGR)","GRASSET MOREL","30","20252","0100",""
"SPAN    154C -1","5","","MURUAMENDIARA","30","20252","0100",""
"SPAN    156  -1","11","G (L&S), G (ENGR)","BERMUDEZ S","30","20252","0100",""
"SPAN    163  -1","0","","CASTILLO J L","30","20252","0100","Closed"
"SPAN    165  -1","25","","GONZALES-SMIT","25","20252","0100",""
"SPAN    183E -1","20","","MURUAMENDIARA","20","20252","0100",""
"SPAN    183IA-1","12","","MURUAMENDIARA","20","20252","0100",""
"SPAN    187A -1","26","","CABRANES-GRAN","30","20252","0100",""
"SPAN    189  -1","12","","GONZALES-SMIT","25","20252","0100",""
"SPAN    193C -1","4","","OLIVER E V","6","20252","0100",""
"SPAN    195  -1","0","","","10","20252","0100",""
"SPAN    196  -1","0","","","10","20252","0100",""
"SPAN    199  -1","0","","","10","20252","0100",""
"SPAN    290  -1","5","","MARQUES-PASCU","10","20252","0100",""
"SPAN    293C -1","0","","OLIVER E V","4","20252","0100",""
"SPAN    591  -1","0","","","15","20252","0100",""
"SPAN    592  -1","0","","","10","20252","0100",""
"SPAN    596  -1","0","","","15","20252","0100",""
"SPAN    597  -1","0","","","10","20252","0100",""
"SPAN    598  -1","0","","","5","20252","0100",""
"SPAN    599  -1","0","","","10","20252","0100",""
"PSTAT     5A -1","190","QNT (L&S), C (L&S)","DUAN J","250","20252","0100",""
"PSTAT     5A -1","13","QNT (L&S), C (L&S)","MOHANRAJ D","25","20252","0101",""
"PSTAT     5A -1","11","QNT (L&S), C (L&S)","MOHANRAJ D","25","20252","0102",""
"PSTAT     5A -1","25","QNT (L&S), C (L&S)","GIBBENS-MATSU","25","20252","0103",""
"PSTAT     5A -1","22","QNT (L&S), C (L&S)","YANG JEFFREY","25","20252","0104",""
"PSTAT     5A -1","16","QNT (L&S), C (L&S)","ABDUL-KADER A","25","20252","0105",""
"PSTAT     5A -1","24","QNT (L&S), C (L&S)","ABDUL-KADER A","25","20252","0106",""
"PSTAT     5A -1","19","QNT (L&S), C (L&S)","WANG YIXIN","25","20252","0107",""
"PSTAT     5A -1","21","QNT (L&S), C (L&S)","YANG JEFFREY","25","20252","0108",""
"PSTAT     5A -1","23","QNT (L&S), C (L&S)","KHAN E B","25","20252","0109",""
"PSTAT     5A -1","16","QNT (L&S), C (L&S)","KHAN E B","25","20252","0110",""
"PSTAT     5H -1","12","","MEIRING W","30","20252","0100",""
"PSTAT     5LS-1","357","C (L&S), QNT (L&S)","MILLER J B","350","20252","0100",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","WANG HANZHANG","25","20252","0101",""
"PSTAT     5LS-1","26","C (L&S), QNT (L&S)","SILVA D C","25","20252","0102",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","SILVA D C","25","20252","0103",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","SCHWARTZ S R","25","20252","0104",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","SCHWARTZ S R","25","20252","0105",""
"PSTAT     5LS-1","26","C (L&S), QNT (L&S)","LIU T","25","20252","0106",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","WANG HANZHANG","25","20252","0107",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","LE S","25","20252","0108",""
"PSTAT     5LS-1","27","C (L&S), QNT (L&S)","LE S","25","20252","0109",""
"PSTAT     5LS-1","26","C (L&S), QNT (L&S)","WANG MALLORY","25","20252","0110",""
"PSTAT     5LS-1","26","C (L&S), QNT (L&S)","DAVITYAN M","25","20252","0111",""
"PSTAT     5LS-1","26","C (L&S), QNT (L&S)","DAVITYAN M","25","20252","0112",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","LIU T","25","20252","0113",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","OYLER H S","25","20252","0114",""
"PSTAT     8  -1","80","","HOLMES D E","100","20252","0100",""
"PSTAT     8  -1","21","","YU JISU","25","20252","0101",""
"PSTAT     8  -1","21","","YU JISU","25","20252","0102",""
"PSTAT     8  -1","18","","HE M","25","20252","0103",""
"PSTAT     8  -1","20","","HE M","25","20252","0104",""
"PSTAT     8  -2","0","","","75","20252","0200","Closed"
"PSTAT     8  -2","0","","","25","20252","0201",""
"PSTAT     8  -2","0","","","25","20252","0202",""
"PSTAT     8  -2","0","","","25","20252","0203",""
"PSTAT    10  -1","246","","HOLMES D E","250","20252","0100",""
"PSTAT    10  -1","25","","LIN T","25","20252","0101",""
"PSTAT    10  -1","25","","ZHAO ROYCE","25","20252","0102",""
"PSTAT    10  -1","25","","MULL J M","25","20252","0103",""
"PSTAT    10  -1","25","","HUANG A","25","20252","0104",""
"PSTAT    10  -1","24","","LYU Z","25","20252","0105",""
"PSTAT    10  -1","25","","LYU Z","25","20252","0106",""
"PSTAT    10  -1","24","","ZHU YUDONG","25","20252","0107",""
"PSTAT    10  -1","24","","ZHU YUDONG","25","20252","0108",""
"PSTAT    10  -1","24","","MULL J M","25","20252","0109",""
"PSTAT    10  -1","25","","HUANG A","25","20252","0110",""
"PSTAT    99  -1","0","","","0","20252","0100",""
"PSTAT   100  -1","113","","ABUZAID A H","113","20252","0100",""
"PSTAT   100  -1","29","","ZHAO KEVIN","29","20252","0101",""
"PSTAT   100  -1","28","","ZHAO KEVIN","28","20252","0102",""
"PSTAT   100  -1","30","","TAN YUXI","28","20252","0103",""
"PSTAT   100  -1","26","","PIZANO N K","28","20252","0104",""
"PSTAT   115  -1","84","","WAINWRIGHT B","90","20252","0100",""
"PSTAT   115  -1","28","","HUGHES L E","30","20252","0101",""
"PSTAT   115  -1","28","","HUGHES L E","30","20252","0102",""
"PSTAT   115  -1","28","","FENG E","30","20252","0103",""
"PSTAT   120A -1","246","","PALANIAPPAN V","250","20252","0100",""
"PSTAT   120A -1","23","","LAM KA LOK","25","20252","0101",""
"PSTAT   120A -1","25","","LAM KA LOK","25","20252","0102",""
"PSTAT   120A -1","25","","ZHANG HEZHONG","25","20252","0103",""
"PSTAT   120A -1","25","","ZHANG HEZHONG","25","20252","0104",""
"PSTAT   120A -1","25","","LEI C","25","20252","0105",""
"PSTAT   120A -1","25","","LEI C","25","20252","0106",""
"PSTAT   120A -1","0","","","25","20252","0107","Closed"
"PSTAT   120A -1","25","","ZHU X","25","20252","0108",""
"PSTAT   120A -1","0","","","25","20252","0109","Closed"
"PSTAT   120A -1","25","","ZHANG M","25","20252","0110",""
"PSTAT   120A -1","24","","ZHU X","25","20252","0111",""
"PSTAT   120A -1","24","","ZHANG M","25","20252","0112",""
"PSTAT   120A -2","97","","PALANIAPPAN V","100","20252","0200",""
"PSTAT   120A -2","25","","SHAH J","25","20252","0201",""
"PSTAT   120A -2","24","","SHAH J","25","20252","0202",""
"PSTAT   120A -2","24","","DUZOYLUM E","25","20252","0203",""
"PSTAT   120A -2","24","","DUZOYLUM E","25","20252","0204",""
"PSTAT   120B -1","121","","WAINWRIGHT B","125","20252","0100",""
"PSTAT   120B -1","24","","ZHAO ALEX","25","20252","0101",""
"PSTAT   120B -1","24","","ZHAO ALEX","25","20252","0102",""
"PSTAT   120B -1","25","","MARZBAN E P","25","20252","0103",""
"PSTAT   120B -1","24","","PARK M","25","20252","0104",""
"PSTAT   120B -1","24","","MARZBAN E P","25","20252","0105",""
"PSTAT   120B -2","146","","COBURN K M","150","20252","0200",""
"PSTAT   120B -2","28","","JIN BOTAO","25","20252","0201",""
"PSTAT   120B -2","24","","XIE X","25","20252","0202",""
"PSTAT   120B -2","22","","PADILLA D Y","25","20252","0203",""
"PSTAT   120B -2","25","","LI J","25","20252","0204",""
"PSTAT   120B -2","23","","LI J","25","20252","0205",""
"PSTAT   120B -2","24","","XIE X","25","20252","0206",""
"PSTAT   120B -3","61","","ABUZAID A H","100","20252","0300",""
"PSTAT   120B -3","10","","CHOE H","25","20252","0301",""
"PSTAT   120B -3","23","","BRAHME A","25","20252","0302",""
"PSTAT   120B -3","19","","BRAHME A","25","20252","0303",""
"PSTAT   120B -3","9","","CHOE H","25","20252","0304",""
"PSTAT   120C -1","168","","JAMMALAMADAKA","150","20252","0100",""
"PSTAT   120C -1","27","","KONG B","25","20252","0101",""
"PSTAT   120C -1","27","","KONG B","25","20252","0102",""
"PSTAT   120C -1","28","","LEE HYEONGSEO","25","20252","0103",""
"PSTAT   120C -1","28","","XU K","25","20252","0104",""
"PSTAT   120C -1","29","","XU K","25","20252","0105",""
"PSTAT   120C -1","29","","PARK M","25","20252","0106",""
"PSTAT   122  -1","117","","CHI P","125","20252","0100",""
"PSTAT   122  -1","25","","EIRIKSDOTTIR","25","20252","0101",""
"PSTAT   122  -1","25","","CHEN YIFAN","25","20252","0102",""
"PSTAT   122  -1","25","","CHEN YIFAN","25","20252","0103",""
"PSTAT   122  -1","25","","XU M","25","20252","0104",""
"PSTAT   122  -1","17","","XU M","25","20252","0105",""
"PSTAT   122  -2","125","","CHI P","125","20252","0200",""
"PSTAT   122  -2","25","","WANG YAQIAO","25","20252","0201",""
"PSTAT   122  -2","25","","WANG YAQIAO","25","20252","0202",""
"PSTAT   122  -2","25","","WANG YAXUAN","25","20252","0203",""
"PSTAT   122  -2","25","","WANG YAXUAN","25","20252","0204",""
"PSTAT   122  -2","25","","EIRIKSDOTTIR","25","20252","0205",""
"PSTAT   126  -1","103","","PANDEY P","100","20252","0100",""
"PSTAT   126  -1","26","","FAN C","25","20252","0101",""
"PSTAT   126  -1","26","","XIONG MOYA","25","20252","0102",""
"PSTAT   126  -1","25","","XIONG MOYA","25","20252","0103",""
"PSTAT   126  -1","26","","FAN C","25","20252","0104",""
"PSTAT   126  -2","102","","PANDEY P","100","20252","0200",""
"PSTAT   126  -2","26","","ZHU ZIMO","25","20252","0201",""
"PSTAT   126  -2","25","","ZHU ZIMO","25","20252","0202",""
"PSTAT   126  -2","26","","SHI Q","25","20252","0203",""
"PSTAT   126  -2","25","","SHI Q","25","20252","0204",""
"PSTAT   130  -1","124","","SWENSON J S","125","20252","0100",""
"PSTAT   130  -1","24","","ZHAO ROYCE","25","20252","0101",""
"PSTAT   130  -1","25","","JIN Z","25","20252","0102",""
"PSTAT   130  -1","25","","JIN Z","25","20252","0103",""
"PSTAT   130  -1","25","","TAN YUXI","25","20252","0104",""
"PSTAT   130  -1","25","","FENG E","25","20252","0105",""
"PSTAT   131  -1","100","","COBURN K M","100","20252","0100",""
"PSTAT   131  -1","20","","YU M","20","20252","0101",""
"PSTAT   131  -1","20","","YU M","20","20252","0102",""
"PSTAT   131  -1","20","","BORSA C","20","20252","0103",""
"PSTAT   131  -1","20","","BORSA C","20","20252","0104",""
"PSTAT   131  -1","20","","ABDUL-KADER A","20","20252","0105",""
"PSTAT   131  -2","0","","","80","20252","0200","Closed"
"PSTAT   131  -2","0","","","20","20252","0201",""
"PSTAT   131  -2","0","","","20","20252","0202",""
"PSTAT   131  -2","0","","","20","20252","0203",""
"PSTAT   131  -2","0","","","20","20252","0204",""
"PSTAT   134  -1","50","","BARACALDO LAN","80","20252","0100",""
"PSTAT   134  -1","16","","AUNG T","20","20252","0101",""
"PSTAT   134  -1","16","","AUNG T","20","20252","0102",""
"PSTAT   134  -1","7","","MULKIN O","20","20252","0103",""
"PSTAT   134  -1","11","","MULKIN O","20","20252","0104",""
"PSTAT   134  -1","0","","","20","20252","0105","Closed"
"PSTAT   134  -1","0","","","20","20252","0106","Closed"
"PSTAT   134  -2","0","","","80","20252","0200","Closed"
"PSTAT   134  -2","0","","","20","20252","0201",""
"PSTAT   134  -2","0","","","20","20252","0202",""
"PSTAT   134  -2","0","","","20","20252","0203",""
"PSTAT   134  -2","0","","","20","20252","0204",""
"PSTAT   135  -1","100","","OH SANG-YUN","100","20252","0100",""
"PSTAT   135  -1","20","","LIU ROBIN","20","20252","0101",""
"PSTAT   135  -1","20","","LU Y","20","20252","0102",""
"PSTAT   135  -1","20","","TABATABAI-YAZ","20","20252","0103",""
"PSTAT   135  -1","20","","TABATABAI-YAZ","20","20252","0104",""
"PSTAT   135  -1","20","","LU Y","20","20252","0105",""
"PSTAT   160A -1","130","","TAN YING","125","20252","0100",""
"PSTAT   160A -1","0","","","25","20252","0101","Closed"
"PSTAT   160A -1","26","","PADILLA D Y","25","20252","0102",""
"PSTAT   160A -1","28","","ESCOBAR PARRA","25","20252","0103",""
"PSTAT   160A -1","25","","JIN BOTAO","25","20252","0104",""
"PSTAT   160A -1","25","","PADILLA D Y","25","20252","0105",""
"PSTAT   160A -1","26","","ESCOBAR PARRA","25","20252","0106",""
"PSTAT   160B -1","117","","SHKOLNIK A D","113","20252","0100",""
"PSTAT   160B -1","32","","MEJIA BECERRA","29","20252","0101",""
"PSTAT   160B -1","29","","MEJIA BECERRA","28","20252","0102",""
"PSTAT   160B -1","28","","FENG L","28","20252","0103",""
"PSTAT   160B -1","28","","FENG L","28","20252","0104",""
"PSTAT   170  -1","116","","TAN YING","100","20252","0100",""
"PSTAT   170  -1","30","","APONTE K R","25","20252","0101",""
"PSTAT   170  -1","28","","APONTE K R","25","20252","0102",""
"PSTAT   170  -1","29","","VU H H","25","20252","0103",""
"PSTAT   171  -1","71","","GRIGORIAN K","75","20252","0100",""
"PSTAT   171  -1","25","","ZHANG DAVID","25","20252","0101",""
"PSTAT   171  -1","23","","ZHANG DAVID","25","20252","0102",""
"PSTAT   171  -1","23","","BHARADWAJ S R","25","20252","0103",""
"PSTAT   172B -1","17","","PEDERSEN H W","25","20252","0100",""
"PSTAT   172B -1","17","","CORONA E","25","20252","0101",""
"PSTAT   172B -1","0","","","25","20252","0102","Closed"
"PSTAT   172B -1","0","","","25","20252","0103","Closed"
"PSTAT   175  -1","74","","CARTER A V","75","20252","0100",""
"PSTAT   175  -1","24","","MASOOD B","25","20252","0101",""
"PSTAT   175  -1","25","","BHARADWAJ S R","25","20252","0102",""
"PSTAT   175  -1","25","","MASOOD B","25","20252","0103",""
"PSTAT   176  -1","21","","LUDKOVSKI M","34","20252","0100",""
"PSTAT   176  -1","5","","BABICHENKO S","17","20252","0101",""
"PSTAT   176  -1","16","","BABICHENKO S","17","20252","0102",""
"PSTAT   177  -1","33","","PEDERSEN H W","50","20252","0100",""
"PSTAT   177  -1","11","","CORONA E","25","20252","0101",""
"PSTAT   177  -1","22","","XIAO YEMING","25","20252","0102",""
"PSTAT   182T -1","14","","HAHN DE CASTR","20","20252","0100",""
"PSTAT   183  -1","30","","DUNCAN J E","31","20252","0100",""
"PSTAT   183  -1","30","","XIAO YEMING","31","20252","0101",""
"PSTAT   183  -1","0","","","25","20252","0102","Closed"
"PSTAT   183  -1","0","","","25","20252","0103","Closed"
"PSTAT   193  -1","0","","","5","20252","0100",""
"PSTAT   197C -1","52","","BARACALDO LAN, COBURN K M","60","20252","0100",""
"PSTAT   197C -1","18","","MCPHILLIPS E, WU J K","20","20252","0101",""
"PSTAT   197C -1","19","","MCPHILLIPS E, WU J K","20","20252","0102",""
"PSTAT   197C -1","15","","MCPHILLIPS E, WU J K","20","20252","0103",""
"PSTAT   199  -1","0","","ICHIBA T","20","20252","0100",""
"PSTAT   207C -1","25","","JAMMALAMADAKA","30","20252","0100",""
"PSTAT   207C -1","25","","LEE HYEONGSEO","30","20252","0101",""
"PSTAT   213C -1","14","","HU R","30","20252","0100",""
"PSTAT   213C -1","14","","ZHOU HAOSHENG","30","20252","0101",""
"PSTAT   220C -1","22","","GU M","40","20252","0100",""
"PSTAT   220C -1","22","","LIN Y","40","20252","0101",""
"PSTAT   222C -1","4","","LUDKOVSKI M","10","20252","0100",""
"PSTAT   223C -1","7","","LUDKOVSKI M","5","20252","0100",""
"PSTAT   230  -1","7","","MEIRING W","25","20252","0100",""
"PSTAT   231  -1","22","","COBURN K M","25","20252","0100",""
"PSTAT   231  -1","4","","YU M","5","20252","0101",""
"PSTAT   231  -1","5","","YU M","5","20252","0102",""
"PSTAT   231  -1","4","","","5","20252","0103",""
"PSTAT   231  -1","4","","BORSA C","5","20252","0104",""
"PSTAT   231  -1","5","","ABDUL-KADER A","5","20252","0105",""
"PSTAT   231  -2","0","","","20","20252","0200","Closed"
"PSTAT   231  -2","0","","","5","20252","0201",""
"PSTAT   231  -2","0","","","5","20252","0202",""
"PSTAT   231  -2","0","","","5","20252","0203",""
"PSTAT   231  -2","0","","","5","20252","0204",""
"PSTAT   232  -1","29","","YU G","30","20252","0100",""
"PSTAT   232  -1","29","","LIU ROBIN","30","20252","0101",""
"PSTAT   234  -1","7","","BARACALDO LAN","20","20252","0100",""
"PSTAT   234  -1","2","","AUNG T","5","20252","0101",""
"PSTAT   234  -1","2","","AUNG T","5","20252","0102",""
"PSTAT   234  -1","3","","MULKIN O","5","20252","0103",""
"PSTAT   234  -1","0","","MULKIN O","5","20252","0104",""
"PSTAT   234  -1","0","","","5","20252","0105","Closed"
"PSTAT   234  -1","0","","","5","20252","0106","Closed"
"PSTAT   234  -2","0","","","20","20252","0200","Closed"
"PSTAT   234  -2","0","","","5","20252","0201",""
"PSTAT   234  -2","0","","","5","20252","0202",""
"PSTAT   234  -2","0","","","5","20252","0203",""
"PSTAT   234  -2","0","","","5","20252","0204",""
